ExperimentName	Subject	Session	SessionDate	SessionTime	LineNumber	RunningSample	ACC	CRESP	RESP	RT	CurrentObject	ComponentName	CurrentFixationDuration	CursorX	CursorY	RTTime	RTTimeMicro	RTTimeReceived	RTTimeReceivedMicro	SystemTimestamp	HardwareTimestamp	HostTimestamp	SEQD	SEQH	GazePointValidityLeftEye	GazePointPositionDisplayXLeftEye	GazePointPositionDisplayYLeftEye	GazePointValidityRightEye	GazePointPositionDisplayXRightEye	GazePointPositionDisplayYRightEye	GazePointPositionUserXLeftEye	GazePointPositionUserYLeftEye	GazePointPositionUserZLeftEye	GazePointPositionUserXRightEye	GazePointPositionUserYRightEye	GazePointPositionUserZRightEye	GazeOriginValidityLeftEye	GazeOriginPositionUserXLeftEye	GazeOriginPositionUserYLeftEye	GazeOriginPositionUserZLeftEye	GazeOriginValidityRightEye	GazeOriginPositionUserXRightEye	GazeOriginPositionUserYRightEye	GazeOriginPositionUserZRightEye	GazeOriginPositionTrackBoxXLeftEye	GazeOriginPositionTrackBoxYLeftEye	GazeOriginPositionTrackBoxZLeftEye	GazeOriginPositionTrackBoxXRightEye	GazeOriginPositionTrackBoxYRightEye	GazeOriginPositionTrackBoxZRightEye	PupilValidityLeftEye	PupilDiameterLeftEye	PupilValidityRightEye	PupilDiameterRightEye	Digit
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	57	1	0			0	Fixation		915	507	374	53929	53929205	53937	53937285	2919662797	2807632575	2919670877	188	1172	1	0.49876	0.50534	1	0.49319	0.47010	6.56258	110.20418	33.27399	4.64529	117.32406	35.86540	1	-53.04453	-83.01009	730.43756	1	17.54349	-90.00926	732.98962	0.59648	0.65111	0.67410	0.46791	0.66330	0.67741	1	3.55602	1	4.14474	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	58	1	0			0	Fixation		931	505	371	53945	53945712	53954	53954398	2919679303	2807649081	2919687989	189	1173	1	0.49560	0.49921	1	0.49124	0.46940	5.47389	111.44140	33.72432	3.97453	117.46423	35.91640	1	-53.04874	-82.99379	730.29553	1	17.52289	-89.98254	732.85095	0.59651	0.65111	0.67382	0.46794	0.66328	0.67712	1	3.54213	1	4.14612	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	59	1	0			0	Fixation		948	507	371	53962	53962564	53971	53971337	2919696156	2807665934	2919704929	190	1174	1	0.49729	0.49650	1	0.49437	0.47129	6.05643	111.98978	33.92392	5.05313	117.08325	35.77779	1	-53.06575	-83.00166	730.20624	1	17.48731	-89.98518	732.76184	0.59655	0.65114	0.67364	0.46800	0.66330	0.67695	1	3.54404	1	4.15155	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	60	1	0			0	Fixation		965	507	376	53979	53979126	53987	53987122	2919712718	2807682495	2919720714	191	1175	1	0.49154	0.51184	1	0.50059	0.46907	4.07875	108.89072	32.79594	7.19208	117.53098	35.94073	1	-53.09562	-83.04073	730.32928	1	17.45757	-90.02742	732.88397	0.59659	0.65119	0.67390	0.46806	0.66335	0.67720	1	3.54428	1	4.15863	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	61	1	0			0	Fixation		981	510	380	53995	53995678	54004	54004471	2919729270	2807699047	2919738063	192	1176	1	0.49890	0.52485	1	0.49893	0.46725	6.61072	106.26112	31.83887	6.62022	117.89833	36.07447	1	-53.11052	-83.07395	730.44196	1	17.44291	-90.06621	732.99646	0.59660	0.65122	0.67413	0.46809	0.66340	0.67743	1	3.56252	1	4.15892	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	62	1	0			0	Stimulus		0	503	364	54012	54012479	54021	54021239	2919746071	2807715848	2919754831	193	1177	1	0.48680	0.48391	1	0.49717	0.46508	2.44897	114.53284	34.84951	6.01551	118.33643	36.23394	1	-53.12986	-83.12803	730.65710	1	17.43868	-90.12846	733.23193	0.59661	0.65128	0.67458	0.46811	0.66346	0.67791	1	3.55046	1	4.16470	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	63	1	0			0	Stimulus		17	503	364	54029	54029046	54037	54037196	2919762638	2807732415	2919770788	194	1178	1	0.48427	0.49510	1	0.49928	0.45525	1.57782	112.27313	34.02705	6.74004	120.32299	36.95695	1	-53.13877	-83.15066	730.77844	1	17.44356	-90.14836	733.34271	0.59661	0.65129	0.67482	0.46810	0.66347	0.67814	1	3.55315	1	4.15997	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	64	1	0			0	Stimulus		33	511	380	54045	54045645	54054	54054432	2919779236	2807749013	2919788023	195	1179	1	0.50053	0.53297	1	0.49800	0.45795	7.17181	104.62210	31.24229	6.29907	119.77813	36.75861	1	-53.13307	-83.13611	730.79340	1	17.45255	-90.14003	733.35846	0.59659	0.65127	0.67485	0.46809	0.66345	0.67817	1	3.54169	1	4.15715	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	65	1	0			0	Stimulus		50	512	368	54062	54062395	54071	54071414	2919795987	2807765764	2919805006	196	1180	1	0.50425	0.53132	1	0.49576	0.42825	8.44874	104.95415	31.36315	5.53133	125.77742	38.94220	1	-53.09002	-83.11366	730.72302	1	17.51151	-90.12298	733.27222	0.59653	0.65124	0.67470	0.46798	0.66344	0.67799	1	3.52802	1	4.19983	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	66	1	0			0	Stimulus		66	517	366	54078	54078966	54086	54086907	2919812558	2807782335	2919820499	197	1181	1	0.50485	0.52611	1	0.50616	0.42767	8.65790	106.00830	31.74685	9.10840	125.89450	38.98476	1	-53.02927	-83.07767	730.52313	1	17.53370	-90.07841	733.07117	0.59644	0.65121	0.67428	0.46793	0.66341	0.67759	1	3.52829	1	4.19450	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	67	1	0			0	Stimulus		83	513	379	54095	54095610	54104	54104414	2919829202	2807798979	2919838006	198	1182	1	0.49701	0.52388	1	0.50591	0.46540	5.96078	106.45718	31.91019	9.02077	118.27262	36.21062	1	-52.98466	-83.05902	730.33911	1	17.54342	-90.06216	732.89331	0.59638	0.65122	0.67391	0.46790	0.66342	0.67723	1	3.53423	1	4.16589	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	68	1	0			0	Stimulus		100	517	385	54112	54112312	54121	54121081	2919845903	2807815680	2919854672	199	1183	1	0.50301	0.53313	1	0.50697	0.47169	8.02353	104.58915	31.23029	9.38460	117.00112	35.74792	1	-52.94259	-83.06171	730.28357	1	17.57756	-90.07001	732.83044	0.59631	0.65124	0.67379	0.46784	0.66344	0.67711	1	3.51747	1	4.14453	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	69	1	0			0	Stimulus		116	520	388	54128	54128886	54137	54137000	2919862478	2807832255	2919870592	200	1184	1	0.50797	0.52929	1	0.50849	0.48221	9.73164	105.36478	31.51258	9.90981	114.87551	34.97424	1	-52.91457	-83.08724	730.27686	1	17.60736	-90.10223	732.80969	0.59626	0.65128	0.67378	0.46778	0.66351	0.67708	1	3.49474	1	4.12735	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	70	1	0			0	Stimulus		133	519	373	54145	54145481	54154	54154364	2919879073	2807848849	2919887956	201	1185	1	0.50202	0.52755	1	0.51219	0.44595	7.68365	105.71636	31.64058	11.18244	122.20161	37.64074	1	-52.88379	-83.09149	730.21906	1	17.62716	-90.11568	732.75970	0.59622	0.65130	0.67366	0.46774	0.66354	0.67698	1	3.47787	1	4.16003	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	71	1	0			0	Stimulus		150	522	380	54162	54162227	54171	54171270	2919895819	2807865595	2919904862	202	1186	1	0.50488	0.53838	1	0.51600	0.45213	8.66714	103.52862	30.84431	12.49124	120.95382	37.18659	1	-52.84494	-83.10522	730.07660	1	17.65470	-90.13116	732.59698	0.59616	0.65136	0.67338	0.46769	0.66361	0.67666	1	3.47366	1	4.14241	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	72	1	0			0	Stimulus		166	524	383	54178	54178807	54187	54187117	2919912399	2807882175	2919920709	203	1187	1	0.51051	0.54843	1	0.51458	0.45092	10.60320	101.49759	30.10509	12.00553	121.19893	37.27575	1	-52.82436	-83.11759	730.09149	1	17.69618	-90.14846	732.61853	0.59612	0.65138	0.67341	0.46761	0.66363	0.67671	1	3.45511	1	4.13174	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	73	1	0			0	Stimulus		183	519	377	54195	54195351	54204	54204429	2919928943	2807898719	2919938021	204	1188	1	0.50528	0.53356	1	0.51027	0.44933	8.80550	104.50256	31.19880	10.52058	121.51948	37.39240	1	-52.81452	-83.12687	730.18457	1	17.72429	-90.16846	732.70367	0.59609	0.65137	0.67359	0.46756	0.66365	0.67689	1	3.42010	1	4.11502	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	74	1	0			0	Stimulus		200	516	370	54212	54212142	54221	54221001	2919945735	2807915511	2919954594	205	1189	1	0.50274	0.52880	1	0.50578	0.43483	7.92971	105.46352	31.54853	8.97582	124.44936	38.45884	1	-52.79959	-83.13705	730.32544	1	17.77904	-90.19997	732.86072	0.59605	0.65136	0.67387	0.46747	0.66367	0.67721	1	3.39090	1	4.09499	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	75	1	0			0	Stimulus		216	523	369	54228	54228727	54236	54236918	2919962319	2807932095	2919970510	206	1190	1	0.50862	0.52071	1	0.51450	0.44173	9.95431	107.09868	32.14366	11.97462	123.05484	37.95129	1	-52.75724	-83.15759	730.42041	1	17.80627	-90.21267	732.94220	0.59596	0.65138	0.67406	0.46743	0.66368	0.67738	1	3.37665	1	4.06526	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	76	1	0			0	Stimulus		233	524	368	54245	54245318	54254	54254506	2919978909	2807948685	2919988097	207	1191	1	0.50882	0.53325	1	0.51538	0.42733	10.02191	104.56432	31.22122	12.27738	125.96423	39.01019	1	-52.72554	-83.15475	730.39117	1	17.83323	-90.21811	732.91174	0.59590	0.65138	0.67400	0.46738	0.66369	0.67732	1	3.39914	1	4.06255	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	77	1	0			0	Stimulus		250	523	368	54262	54262057	54271	54271009	2919995649	2807965425	2920004601	208	1192	1	0.50122	0.52803	1	0.52128	0.43263	7.40769	105.62007	31.60554	14.30991	124.89404	38.62069	1	-52.69509	-83.16824	730.40753	1	17.86094	-90.23301	732.92883	0.59585	0.65140	0.67403	0.46733	0.66372	0.67736	1	3.37370	1	4.02913	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	78	1	0			0	Stimulus		266	519	366	54278	54278647	54287	54287273	2920012239	2807982015	2920020865	209	1193	1	0.50369	0.52240	1	0.51171	0.43302	8.25903	106.75785	32.01967	11.01737	124.81438	38.59171	1	-52.65976	-83.19063	730.48047	1	17.91488	-90.25317	732.99860	0.59577	0.65143	0.67417	0.46723	0.66374	0.67750	1	3.36185	1	4.00122	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	79	1	0			0	Stimulus		283	518	358	54295	54295186	54304	54304120	2920028778	2807998554	2920037712	210	1194	1	0.50221	0.51205	1	0.50983	0.42087	7.74697	108.84716	32.78012	10.37000	127.26874	39.48503	1	-52.64558	-83.20476	730.62097	1	17.94484	-90.26666	733.11823	0.59573	0.65143	0.67445	0.46718	0.66374	0.67774	1	3.34441	1	3.99225	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	80	1	0			0	Stimulus		299	519	364	54311	54311972	54321	54321142	2920045564	2808015341	2920054734	211	1195	1	0.50272	0.52453	1	0.51288	0.42531	7.92274	106.32587	31.86244	11.42063	126.37216	39.15865	1	-52.63402	-83.20197	730.81427	1	17.97605	-90.27325	733.34119	0.59568	0.65138	0.67483	0.46714	0.66370	0.67819	1	3.32036	1	3.98164	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	81	1	0			0	Stimulus		316	522	374	54328	54328566	54355	54355706	2920062158	2808031935	2920089298	212	1196	1	0.50793	0.54559	1	0.51300	0.42956	9.71636	102.07206	30.31416	11.45861	125.51383	38.84629	1	-52.63738	-83.19630	731.16754	1	18.00968	-90.29372	733.68695	0.59564	0.65130	0.67553	0.46709	0.66366	0.67888	1	3.32201	1	3.96777	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	82	1	0			0	Stimulus		333	520	368	54345	54345150	54356	54356214	2920078742	2808048520	2920089806	213	1197	1	0.51006	0.54167	1	0.50694	0.41909	10.44892	102.86324	30.60213	9.37569	127.62940	39.61632	1	-52.64540	-83.20497	731.38867	1	18.02603	-90.30563	733.88672	0.59563	0.65127	0.67597	0.46707	0.66364	0.67928	1	3.32573	1	3.94872	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	83	1	0			0	Stimulus		349	520	377	54361	54361887	54372	54372378	2920095479	2808065257	2920105970	214	1198	1	0.51471	0.52036	1	0.50134	0.46391	12.04844	107.16835	32.16908	7.44830	118.57372	36.32033	1	-52.64917	-83.20647	731.55432	1	18.05155	-90.29897	734.08203	0.59561	0.65124	0.67630	0.46703	0.66358	0.67967	1	3.31425	1	3.87582	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	84	1	0			0	Stimulus		366	516	373	54378	54378484	54386	54386928	2920112076	2808081855	2920120520	215	1199	1	0.50678	0.51345	1	0.50165	0.45979	9.32237	108.56420	32.67713	7.55740	119.40689	36.62355	1	-52.64174	-83.19164	731.52203	1	18.05068	-90.26743	734.03333	0.59560	0.65122	0.67623	0.46703	0.66353	0.67957	1	3.31313	1	3.86284	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	85	1	0			0	Stimulus		383	519	363	54395	54395018	54404	54404010	2920128610	2808098390	2920137602	216	1200	1	0.51104	0.51533	1	0.50445	0.43243	10.78759	108.18484	32.53903	8.51985	124.93307	38.63491	1	-52.63504	-83.17403	731.40393	1	18.05022	-90.24872	733.92932	0.59561	0.65121	0.67599	0.46703	0.66352	0.67936	1	3.28847	1	3.87617	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	86	1	0			0	Stimulus		399	521	372	54411	54411800	54420	54420630	2920145392	2808115172	2920154222	217	1201	1	0.51153	0.53547	1	0.50606	0.43408	10.95534	104.11674	31.05832	9.07405	124.60057	38.51384	1	-52.63341	-83.16155	731.30133	1	18.04950	-90.23479	733.80634	0.59562	0.65121	0.67579	0.46702	0.66353	0.67911	1	3.29839	1	3.86848	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	87	1	0			0	Stimulus		416	524	368	54428	54428402	54436	54436630	2920161994	2808131775	2920170222	218	1202	1	0.51813	0.52357	1	0.50628	0.43705	13.22481	106.52081	31.93337	9.14940	124.00111	38.29569	1	-52.61931	-83.14140	731.09503	1	18.04765	-90.21806	733.60541	0.59562	0.65121	0.67537	0.46702	0.66354	0.67870	1	3.27957	1	3.86298	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	88	1	0			0	Stimulus		432	524	368	54444	54444885	54453	54453757	2920178477	2808148258	2920187349	219	1203	1	0.51991	0.52508	1	0.50400	0.43446	13.83784	106.21499	31.82209	8.36557	124.52401	38.48602	1	-52.60254	-83.12796	730.93536	1	18.04867	-90.21046	733.46631	0.59561	0.65122	0.67505	0.46701	0.66356	0.67843	1	3.28044	1	3.85472	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	89	1	0			0	Stimulus		449	522	373	54461	54461811	54471	54471011	2920195403	2808165184	2920204603	220	1204	1	0.51502	0.53299	1	0.50601	0.44065	12.15558	104.61647	31.24024	9.05490	123.27335	38.03080	1	-52.58417	-83.10934	730.74915	1	18.04800	-90.18558	733.24408	0.59560	0.65123	0.67468	0.46700	0.66356	0.67798	1	3.27902	1	3.84642	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	90	1	0			0	Stimulus		466	520	369	54478	54478321	54486	54486580	2920211913	2808181695	2920220172	221	1205	1	0.51331	0.52462	1	0.50285	0.43813	11.56828	106.30845	31.85608	7.97008	123.78152	38.21581	1	-52.56016	-83.09502	730.55243	1	18.05217	-90.17168	733.06281	0.59558	0.65124	0.67428	0.46698	0.66358	0.67762	1	3.26399	1	3.84206	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	91	1	0			0	Stimulus		482	519	373	54494	54494849	54503	54503461	2920228441	2808198224	2920237053	222	1206	1	0.51094	0.53608	1	0.50370	0.43586	10.75167	103.99281	31.01324	8.26099	124.24061	38.38287	1	-52.54423	-83.08614	730.39563	1	18.05103	-90.15942	732.92694	0.59557	0.65126	0.67396	0.46698	0.66358	0.67734	1	3.26526	1	3.83800	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	92	1	0			0	Stimulus		499	518	381	54511	54511725	54520	54520838	2920245317	2808215100	2920254430	223	1207	1	0.50769	0.54917	1	0.50589	0.44539	9.63295	101.34851	30.05079	9.01536	122.31460	37.68180	1	-52.52302	-83.07585	730.13708	1	18.04413	-90.14495	732.61859	0.59557	0.65129	0.67345	0.46698	0.66363	0.67673	1	3.27026	1	3.82495	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	93	1	0			0	Stimulus		516	520	380	54528	54528239	54536	54536655	2920261831	2808231615	2920270247	224	1208	1	0.50934	0.53930	1	0.50751	0.45080	10.20173	103.34252	30.77661	9.57245	121.22176	37.28403	1	-52.49024	-83.06534	729.77594	1	18.02855	-90.13069	732.26996	0.59556	0.65135	0.67272	0.46699	0.66368	0.67603	1	3.25586	1	3.82141	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	94	1	0			0	Stimulus		532	521	375	54544	54544813	54553	54553543	2920278405	2808248190	2920287135	225	1209	1	0.51040	0.53319	1	0.50790	0.44344	10.56745	104.57754	31.22613	9.70670	122.71007	37.82575	1	-52.47993	-83.07785	729.56317	1	18.01971	-90.13298	732.07935	0.59557	0.65141	0.67230	0.46700	0.66373	0.67565	1	3.25681	1	3.82346	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	95	1	0			0	Stimulus		549	519	369	54561	54561541	54570	54570264	2920295133	2808264918	2920303856	226	1210	1	0.50894	0.52144	1	0.50617	0.44175	10.06355	106.95116	32.09000	9.11068	123.05067	37.94975	1	-52.47544	-83.08974	729.40662	1	18.00847	-90.15359	731.88879	0.59558	0.65147	0.67199	0.46701	0.66381	0.67528	1	3.23268	1	3.80487	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	96	1	0			0	Stimulus		566	521	375	54578	54578157	54586	54586403	2920311749	2808281535	2920319995	227	1211	1	0.51310	0.53074	1	0.50529	0.44730	11.49439	105.07247	31.40615	8.80713	121.92956	37.54171	1	-52.47202	-83.09172	729.22937	1	17.99537	-90.16222	731.71918	0.59560	0.65151	0.67164	0.46703	0.66386	0.67495	1	3.23604	1	3.81335	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	97	1	0			0	Stimulus		582	522	370	54594	54594681	54603	54603797	2920328273	2808298060	2920337389	228	1212	1	0.51666	0.53043	1	0.50444	0.43375	12.71927	105.13387	31.42853	8.51621	124.66602	38.53769	1	-52.46611	-83.08071	729.08154	1	17.98783	-90.16089	731.59436	0.59560	0.65152	0.67135	0.46704	0.66389	0.67470	1	3.23926	1	3.80113	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	98	1	0			0	Stimulus		599	527	369	54611	54611552	54628	54628200	2920345144	2808314930	2920361792	229	1213	1	0.52189	0.52542	1	0.50839	0.43664	14.51890	106.14658	31.79719	9.87605	124.08355	38.32573	1	-52.45879	-83.07701	728.94128	1	17.97696	-90.14725	731.42908	0.59561	0.65154	0.67107	0.46705	0.66390	0.67437	1	3.25441	1	3.81052	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	99	1	0			0	Stimulus		616	528	369	54628	54628077	54636	54636319	2920361668	2808331455	2920369910	230	1214	1	0.52170	0.52946	1	0.50962	0.43273	14.45136	105.33021	31.50003	10.29706	124.87222	38.61275	1	-52.44426	-83.06200	728.84540	1	17.97761	-90.13573	731.35022	0.59559	0.65153	0.67087	0.46704	0.66389	0.67421	1	3.26503	1	3.80215	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	100	1	0			0	Stimulus		632	526	367	54644	54644647	54653	54653378	2920378238	2808348026	2920386969	231	1215	1	0.51814	0.52664	1	0.50942	0.42934	13.22947	105.90035	31.70752	10.22932	125.55773	38.86223	1	-52.44390	-83.04918	728.80499	1	17.97410	-90.11988	731.31427	0.59560	0.65152	0.67079	0.46705	0.66387	0.67413	1	3.26630	1	3.78542	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	101	1	0			0	Stimulus		649	516	361	54661	54661467	54670	54670180	2920395058	2808364846	2920403771	232	1216	1	0.50210	0.51234	1	0.50682	0.42828	7.71060	108.78950	32.75913	9.33312	125.77139	38.93999	1	-52.44908	-83.02451	728.73761	1	17.92752	-90.08424	731.24603	0.59562	0.65149	0.67065	0.46713	0.66382	0.67398	1	3.23907	1	3.79080	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	102	1	0			0	Stimulus		665	517	359	54677	54677995	54686	54686051	2920411586	2808381375	2920419642	233	1217	1	0.50423	0.51607	1	0.50621	0.42137	8.44501	108.03497	32.48447	9.12405	127.16843	39.44845	1	-52.42495	-83.03019	728.81628	1	17.94903	-90.10772	731.34180	0.59556	0.65148	0.67080	0.46710	0.66385	0.67418	1	3.24095	1	3.79742	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	103	1	0			0	Stimulus		682	517	369	54694	54694610	54703	54703118	2920428202	2808397992	2920436710	234	1218	1	0.50694	0.52607	1	0.50299	0.43669	9.37667	106.01463	31.74917	8.01716	124.07279	38.32175	1	-52.44484	-83.06093	729.05286	1	17.95954	-90.13734	731.53857	0.59557	0.65149	0.67128	0.46708	0.66386	0.67458	1	3.24585	1	3.78201	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	104	1	0			0	Stimulus		699	513	360	54711	54711380	54720	54720294	2920444971	2808414761	2920453885	235	1219	1	0.50385	0.51011	1	0.49855	0.42835	8.31282	109.24040	32.92324	6.48886	125.75836	38.93530	1	-52.46569	-83.09141	729.26440	1	17.96403	-90.17085	731.78522	0.59558	0.65150	0.67171	0.46709	0.66386	0.67508	1	3.22545	1	3.77850	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	105	1	0			0	Stimulus		715	517	351	54727	54727913	54736	54736204	2920461504	2808431295	2920469795	236	1220	1	0.50276	0.50713	1	0.50874	0.40747	7.93818	109.84167	33.14212	9.99499	129.97551	40.47020	1	-52.49101	-83.11462	729.47467	1	17.96122	-90.18254	731.98163	0.59560	0.65150	0.67214	0.46710	0.66384	0.67547	1	3.24310	1	3.77144	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	106	1	0			0	Stimulus		732	519	353	54744	54744479	54753	54753247	2920478070	2808447862	2920486838	237	1221	1	0.50262	0.50677	1	0.51219	0.41347	7.88853	109.91470	33.16871	11.18246	128.76350	40.02908	1	-52.50025	-83.11500	729.59186	1	17.95801	-90.18067	732.09442	0.59560	0.65148	0.67237	0.46711	0.66381	0.67569	1	3.24425	1	3.77638	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	107	1	0			0	Stimulus		749	518	355	54761	54761294	54770	54770628	2920494886	2808464677	2920504220	238	1222	1	0.50070	0.50280	1	0.51170	0.42391	7.22911	110.71574	33.46021	11.01242	126.65405	39.26125	1	-52.51858	-83.09977	729.77069	1	17.95148	-90.15533	732.30078	0.59561	0.65141	0.67272	0.46713	0.66372	0.67610	1	3.24815	1	3.79025	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	108	1	0			0	Stimulus		765	521	344	54777	54777832	54786	54786154	2920511423	2808481215	2920519745	239	1223	1	0.50595	0.47307	1	0.51227	0.42345	9.03554	116.72243	35.64645	11.21079	126.74866	39.29575	1	-52.53260	-83.07471	729.91827	1	17.95720	-90.14630	732.43823	0.59562	0.65133	0.67301	0.46713	0.66367	0.67637	1	3.26059	1	3.78238	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	109	1	0			0	Stimulus		782	518	343	54794	54794346	54802	54802888	2920527938	2808497731	2920536480	240	1224	1	0.50099	0.47213	1	0.51079	0.42298	7.32856	116.91278	35.71571	10.69881	126.84233	39.32979	1	-52.54285	-83.06595	730.03979	1	17.95996	-90.14472	732.54419	0.59562	0.65129	0.67325	0.46713	0.66364	0.67658	1	3.27745	1	3.76776	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	110	1	0			0	Stimulus		799	516	352	54811	54811207	54819	54819965	2920544798	2808514591	2920553556	241	1225	1	0.50706	0.49719	1	0.50236	0.42127	9.41815	111.85059	33.87321	7.79924	127.18752	39.45541	1	-52.55244	-83.05978	730.19666	1	17.97435	-90.14105	732.72070	0.59561	0.65125	0.67356	0.46711	0.66360	0.67693	1	3.30641	1	3.76868	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	111	1	0			0	Stimulus		815	520	349	54827	54827750	54835	54835872	2920561341	2808531135	2920569463	242	1226	1	0.51295	0.49841	1	0.50267	0.41097	11.44396	111.60283	33.78310	7.90799	129.27005	40.21341	1	-52.54883	-83.06010	730.27441	1	17.99021	-90.14144	732.78851	0.59560	0.65123	0.67372	0.46708	0.66358	0.67706	1	3.29228	1	3.77495	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	112	1	0			0	Stimulus		832	517	341	54844	54844311	54853	54853182	2920577902	2808547697	2920586773	243	1227	1	0.50813	0.47742	1	0.50256	0.41227	9.78460	115.84399	35.32677	7.86881	129.00717	40.11774	1	-52.52916	-83.06536	730.28998	1	18.00655	-90.14512	732.80994	0.59556	0.65124	0.67375	0.46706	0.66358	0.67711	1	3.25906	1	3.77029	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	113	1	0			0	Stimulus		849	516	342	54861	54861121	54869	54869909	2920594712	2808564507	2920603500	244	1228	1	0.51022	0.47245	1	0.49868	0.41974	10.50337	116.84888	35.69248	6.53490	127.49744	39.56827	1	-52.50686	-83.05993	730.29150	1	18.03992	-90.14292	732.80396	0.59552	0.65123	0.67375	0.46700	0.66358	0.67710	1	3.27716	1	3.79106	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	114	1	0			0	Stimulus		865	515	330	54877	54877668	54885	54885465	2920611259	2808581055	2920619056	245	1229	1	0.50066	0.45889	1	0.50622	0.40144	7.21640	119.58855	36.68964	9.12674	131.19385	40.91364	1	-52.46185	-83.02824	730.26581	1	18.05335	-90.11659	732.77240	0.59544	0.65118	0.67368	0.46697	0.66354	0.67703	1	3.28043	1	3.80229	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	115	1	0			0	Stimulus		882	510	332	54894	54894179	54902	54902954	2920627770	2808597567	2920636545	246	1230	1	0.49200	0.45139	1	0.50553	0.41580	4.23545	121.10380	37.24115	8.89200	128.29393	39.85817	1	-52.43929	-82.99999	730.25629	1	18.06456	-90.09393	732.76312	0.59540	0.65113	0.67365	0.46695	0.66350	0.67700	1	3.28458	1	3.78563	3
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	116	1	0			0	Stimulus		899	506	339	54911	54911035	54919	54919979	2920644626	2808614423	2920653570	247	1231	1	0.48532	0.47330	1	0.50394	0.41106	1.93697	116.67685	35.62988	8.34498	129.25066	40.20635	1	-52.41545	-82.95945	730.18750	1	18.07872	-90.04747	732.67609	0.59537	0.65107	0.67350	0.46692	0.66344	0.67682	1	3.29869	1	3.79845	3
